FIPS,grid_index
55117,0.555895935
55119,0.487739847
55121,0.193055731
55123,0.243276575
55125,0.194463525
55127,0.423074835
55129,0.35471182
55131,0.40776831
55133,0.37428205
55135,0.402946435
55137,0.358577087
55139,0.550217092
55141,0.552552365
56001,0.584547492
56003,0.407920046
56005,0.371612438
56007,0.377352623
56009,0.34971239
56011,0.131849792
56013,0.383209711
56015,0.482709954
56017,0.444981399
56019,0.295829112
56021,0.505161623
56023,0.339761597
56025,0.477673226
56027,0.230847851
56029,0.434013806
56031,0.380939949
56033,0.487120448
56035,0.312751363
56037,0.339339926
56039,0.287415796
56041,0.33408308
56043,0.479057768
56045,0.224156436
