"","FIPS","YEAR","RDEATH"
"45284","35019","2006",9.967153698
"45285","35021","2006",12.219959267
"45286","35023","2006",11.122345804
"45287","35025","2006",9.041367352
"45288","35027","2006",7.7946447903
"45289","35028","2006",5.6336516794
"45290","35029","2006",11.542696587
"45291","35031","2006",7.1768811002
"45292","35033","2006",8.8897668906
"45293","35035","2006",8.3939204263
"45294","35037","2006",13.294189331
"45295","35039","2006",9.2180624862
"45296","35041","2006",9.5665807446
"45297","35043","2006",6.6406734359
"45298","35045","2006",6.4743508212
"45299","35047","2006",9.0585347301
"45300","35049","2006",6.3709212949
"45301","35051","2006",17.025339115
"45302","35053","2006",7.9700983895
"45303","35055","2006",8.8487094301
"45304","35057","2006",8.7257948841
"45305","35059","2006",18.724087201
"45306","35061","2006",7.472286057
"45307","36001","2006",8.9889448045
"45308","36003","2006",9.5585714574
"45309","36005","2006",6.8927479213
"45310","36007","2006",10.367462119
"45311","36009","2006",9.4752771858
"45312","36011","2006",9.4080752646
"45313","36013","2006",10.039086302
"45314","36015","2006",10.684413659
"45315","36017","2006",9.2953788407
"45316","36019","2006",7.7933658668
"45317","36021","2006",9.8159705042
"45318","36023","2006",9.174122363
"45319","36025","2006",11.429309399
"45320","36027","2006",7.3817088879
"45321","36029","2006",10.098024942
"45322","36031","2006",9.8582710109
"45323","36033","2006",8.1747653723
"45324","36035","2006",10.203988832
"45325","36037","2006",9.4232719031
"45326","36039","2006",9.9176933695
"45327","36041","2006",11.827321112
"45328","36043","2006",11.540948018
"45329","36045","2006",6.7899648943
"45330","36047","2006",6.5472826751
"45331","36049","2006",9.0699491244
"45332","36051","2006",7.8454139633
"45333","36053","2006",7.480688051
"45334","36055","2006",8.2310264996
"45335","36057","2006",12.667338419
"45336","36059","2006",7.6973541315
"45337","36061","2006",6.4481555063
"45338","36063","2006",10.375053285
"45339","36065","2006",10.449999026
"45340","36067","2006",8.734153514
"45341","36069","2006",8.8283748425
"45342","36071","2006",6.5157125802
"45343","36073","2006",7.8643112859
"45344","36075","2006",8.4872014807
"45345","36077","2006",9.4174734036
"45346","36079","2006",5.8585675248
"45347","36081","2006",6.4345222336
"45348","36083","2006",8.9733746692
"45349","36085","2006",7.1454779901
"45350","36087","2006",6.5937080379
"45351","36089","2006",9.2448662358
"45352","36091","2006",6.9489319061
"45353","36093","2006",10.06413881
"45354","36095","2006",9.3697432753
"45355","36097","2006",10.409236216
"45356","36099","2006",9.2331516896
"45357","36101","2006",9.7891566265
"45358","36103","2006",7.3597526517
"45359","36105","2006",8.9052136459
"45360","36107","2006",8.2107964078
"45361","36109","2006",5.3562668322
"45362","36111","2006",7.9143966513
"45363","36113","2006",9.5946709853
"45364","36115","2006",8.9569279506
"45365","36117","2006",7.8667861897
"45366","36119","2006",7.2549793451
"45367","36121","2006",7.835524992
"45368","36123","2006",9.7194429697
"45369","37001","2006",9.3799744312
"45370","37003","2006",9.1224839938
"45371","37005","2006",13.14693084
"45372","37007","2006",10.916901492
"45373","37009","2006",11.661345021
"45374","37011","2006",10.405364049
"45375","37013","2006",12.297777193
"45376","37015","2006",13.124335813
"45377","37017","2006",10.774203479
"45378","37019","2006",9.8226018397
"45379","37021","2006",9.707330552
"45380","37023","2006",9.7855190102
"45381","37025","2006",8.627298721
"45382","37027","2006",10.975640668
"45383","37029","2006",8.2008089987
"45384","37031","2006",10.691603102
"45385","37033","2006",9.5521620869
"45386","37035","2006",8.7959259588
"45387","37037","2006",8.4923526365
"45388","37039","2006",13.116535372
"45389","37041","2006",12.627882635
"45390","37043","2006",14.895679233
"45391","37045","2006",10.43883081
"45392","37047","2006",11.669975324
"45393","37049","2006",9.7078148438
"45394","37051","2006",7.1271728881
"45395","37053","2006",7.224433293
"45396","37055","2006",7.3530501816
"45397","37057","2006",9.8339345488
"45398","37059","2006",8.5307936185
"45399","37061","2006",9.8111451507
"45400","37063","2006",6.8748314247
"45401","37065","2006",10.591648748
"45402","37067","2006",8.4908485039
"45403","37069","2006",8.5583699037
"45404","37071","2006",10.002727553
"45405","37073","2006",9.8548408576
"45406","37075","2006",11.839536495
"45407","37077","2006",8.6480467663
"45408","37079","2006",9.0622340159
"45409","37081","2006",7.9253923792
"45410","37083","2006",11.609774565
"45411","37085","2006",7.5139379208
"45412","37087","2006",11.419191379
"45413","37089","2006",13.203417717
"45414","37091","2006",12.177697668
"45415","37093","2006",6.1877958773
"45416","37095","2006",12.057272042
"45417","37097","2006",9.0119647619
"45418","37099","2006",8.5471271385
"45419","37101","2006",6.864114208
"45420","37103","2006",9.6764439069
"45421","37105","2006",8.0799072505
"45422","37107","2006",11.87507629
"45423","37109","2006",8.6656720893
"45424","37111","2006",10.357423591
"45425","37113","2006",12.308076785
"45426","37115","2006",10.205868374
"45427","37117","2006",12.876341286
"45428","37119","2006",5.8428526048
"45429","37121","2006",12.486462381
"45430","37123","2006",10.01362147
"45431","37125","2006",11.331028786
"45432","37127","2006",10.001593661
"45433","37129","2006",7.9420291424
"45434","37131","2006",14.299767269
"45435","37133","2006",5.2707235266
"45436","37135","2006",5.7442526479
"45437","37137","2006",10.406243746
"45438","37139","2006",8.5428299411
"45439","37141","2006",9.148096812
"45440","37143","2006",12.149650174
"45441","37145","2006",10.225059511
"45442","37147","2006",7.5692366548
"45443","37149","2006",13.011398196
"45444","37151","2006",8.9354580514
"45445","37153","2006",11.951496118
"45446","37155","2006",9.6545601547
"45447","37157","2006",11.937277604
"45448","37159","2006",9.4854320254
"45449","37161","2006",12.980410225
"45450","37163","2006",9.5489866218
"45451","37165","2006",10.058005759
"45452","37167","2006",11.339378725
"45453","37169","2006",9.8735093743
"45454","37171","2006",11.464941598
"45455","37173","2006",13.691968127
"45456","37175","2006",10.886837746
"45457","37177","2006",8.0389768575
"45458","37179","2006",6.1005632213
"45459","37181","2006",9.7017356103
"45460","37183","2006",4.7682228773
"45461","37185","2006",12.020152937
"45462","37187","2006",10.266232523
"45463","37189","2006",6.8005476951
"45464","37191","2006",9.4148995226
"45465","37193","2006",10.2779408
"45466","37195","2006",10.367970377
"45467","37197","2006",9.7550517232
"45468","37199","2006",11.3366145
"45469","38001","2006",14.245629182
"45470","38003","2006",11.188554659
"45471","38005","2006",9.8916284821
"45472","38007","2006",1.2861736334
"45473","38009","2006",14.04472941
"45474","38011","2006",13.269819667
"45475","38013","2006",12.422360248
"45476","38015","2006",6.912842139
"45477","38017","2006",5.6144332745
"45478","38019","2006",16.575258988
"45479","38021","2006",14.718057216
"45480","38023","2006",16.361886429
"45481","38025","2006",10.542168675
"45482","38027","2006",20.355218519
"45483","38029","2006",17.457719585
"45484","38031","2006",10.786261709
"45485","38033","2006",9.5493882423
"45486","38035","2006",6.2805198708
"45487","38037","2006",14.434643144
"45488","38039","2006",16.844700082
"45489","38041","2006",13.57827476
"45490","38043","2006",15.452077678
"45491","38045","2006",14.01591638
"45492","38047","2006",15.290519878
"45493","38049","2006",14.283064367
"45494","38051","2006",23.407917384
"45495","38053","2006",7.796210679
"45496","38055","2006",13.630221491
"45497","38057","2006",8
"45498","38059","2006",9.4932345932
"45499","38061","2006",12.621737437
"45500","38063","2006",15.176809835
"45501","38065","2006",12.542759407
"45502","38067","2006",11.232369647
"45503","38069","2006",15.727391874
"45504","38071","2006",10.504295188
"45505","38073","2006",11.49825784
"45506","38075","2006",8.431703204
"45507","38077","2006",8.2578818533
"45508","38079","2006",9.346826127
"45509","38081","2006",12.398201045
"45510","38083","2006",15.994183933
"45511","38085","2006",9.9611273081
"45512","38087","2006",7.2621641249
"45513","38089","2006",9.7737556561
"45514","38091","2006",7.2557657424
"45515","38093","2006",11.084337349
"45516","38095","2006",18.084669133
"45517","38097","2006",11.158638646
"45518","38099","2006",13.568641362
"45519","38101","2006",9.4256629383
"45520","38103","2006",15.73008093
"45521","38105","2006",9.6764124441
"45522","39001","2006",10.755550823
"45523","39003","2006",9.3474351492
"45524","39005","2006",9.5640774727
"45525","39007","2006",10.220010014
"45526","39009","2006",7.1906553158
"45527","39011","2006",9.630054426
"45528","39013","2006",12.282527232
"45529","39015","2006",9.9343053998
"45530","39017","2006",7.7114953223
"45531","39019","2006",8.933363342
"45532","39021","2006",9.2032338435
"45533","39023","2006",11.15621892
"45534","39025","2006",7.2103149172
"45535","39027","2006",8.2593921087
"45536","39029","2006",10.424803907
"45537","39031","2006",10.10708042
"45538","39033","2006",11.016513597
"45539","39035","2006",10.674543541
"45540","39037","2006",9.5075689013
"45541","39039","2006",9.3854111303
"45542","39041","2006",4.5459904888
"45543","39043","2006",9.7480677478
"45544","39045","2006",7.2343295262
"45545","39047","2006",11.99341954
"45546","39049","2006",7.4051503318
"45547","39051","2006",8.8166835163
"45548","39053","2006",10.458659155
"45549","39055","2006",7.1152454144
"45550","39057","2006",7.2562039906
"45551","39059","2006",10.973970728
"45552","39061","2006",9.4001988617
"45553","39063","2006",8.5894656727
"45554","39065","2006",10.25382152
"45555","39067","2006",12.30273752
"45556","39069","2006",8.1745733146
"45557","39071","2006",9.7886224996
"45558","39073","2006",9.1204984944
"45559","39075","2006",6.3900856852
"45560","39077","2006",9.8030241248
"45561","39079","2006",12.435980235
"45562","39081","2006",13.928435669
"45563","39083","2006",9.3616071045
"45564","39085","2006",9.0520114386
"45565","39087","2006",11.22366709
"45566","39089","2006",8.229760962
"45567","39091","2006",9.7296245446
"45568","39093","2006",8.4609112238
"45569","39095","2006",9.0552070668
"45570","39097","2006",8.2405861056
"45571","39099","2006",11.812698958
"45572","39101","2006",10.223126205
"45573","39103","2006",6.5070852931
"45574","39105","2006",11.847979963
"45575","39107","2006",9.3103025848
"45576","39109","2006",9.1010032914
"45577","39111","2006",13.509300634
"45578","39113","2006",9.6389758703
"45579","39115","2006",10.133297062
"45580","39117","2006",7.8376323332
"45581","39119","2006",10.377883967
"45582","39121","2006",8.9603838149
"45583","39123","2006",11.634389316
"45584","39125","2006",8.9588565806
"45585","39127","2006",9.0747228763
"45586","39129","2006",8.9162589493
"45587","39131","2006",11.293339088
"45588","39133","2006",7.7646360811
"45589","39135","2006",9.626754255
"45590","39137","2006",7.824455031
"45591","39139","2006",9.5271895579
"45592","39141","2006",9.6743071958
"45593","39143","2006",10.50143536
"45594","39145","2006",11.38599575
"45595","39147","2006",9.7411414305
"45596","39149","2006",8.0948487326
"45597","39151","2006",10.13711504
"45598","39153","2006",9.5534337922
"45599","39155","2006",11.538559604
"45600","39157","2006",9.7153309456
"45601","39159","2006",7.5625869263
"45602","39161","2006",10.219706485
"45603","39163","2006",10.20676198
"45604","39165","2006",6.1259458066
"45605","39167","2006",10.191948361
"45606","39169","2006",8.4651801271
"45607","39171","2006",9.557540561
"45608","39173","2006",7.8773915657
"45609","39175","2006",11.425534742
"45610","40001","2006",9.217014609
"45611","40003","2006",12.427873946
"45612","40005","2006",8.9329332124
"45613","40007","2006",10.679156909
"45614","40009","2006",14.125183785
"45615","40011","2006",13.415270916
"45616","40013","2006",11.819806656
"45617","40015","2006",12.152631668
"45618","40017","2006",7.1983540842
"45619","40019","2006",12.856105582
"45620","40021","2006",9.9955277281
"45621","40023","2006",16.198094732
"45622","40025","2006",13.096351731
"45623","40027","2006",6.7811134405
"45624","40029","2006",17.178783317
"45625","40031","2006",8.1190675758
"45626","40033","2006",11.395566656
"45627","40035","2006",12.835860601
"45628","40037","2006",11.715395174
"45629","40039","2006",11.714174151
"45630","40041","2006",11.872831047
"45631","40043","2006",15.319538127
"45632","40045","2006",16.520256982
"45633","40047","2006",12.145179717
"45634","40049","2006",13.255360624
"45635","40051","2006",10.751927566
"45636","40053","2006",13.517933064
"45637","40055","2006",17.471025774
"45638","40057","2006",15.450643777
"45639","40059","2006",14.242424242
"45640","40061","2006",13.017356475
"45641","40063","2006",13.01122035
"45642","40065","2006",11.483253589
"45643","40067","2006",15.458632384
"45644","40069","2006",12.431408731
"45645","40071","2006",11.399978244
"45646","40073","2006",12.343489519
"45647","40075","2006",17.830301145
"45648","40077","2006",12.130474235
"45649","40079","2006",11.216821153
"45650","40081","2006",11.059017772
"45651","40083","2006",9.1146198502
"45652","40085","2006",12.870298458
"45653","40087","2006",9.6013152487
"45654","40089","2006",12.101653893
"45655","40091","2006",13.571741879
"45656","40093","2006",14.06587285
"45657","40095","2006",11.578221916
"45658","40097","2006",10.23115783
"45659","40099","2006",13.235061024
"45660","40101","2006",11.259436175
"45661","40103","2006",11.305566861
"45662","40105","2006",9.8712042869
"45663","40107","2006",13.872215553
"45664","40109","2006",9.1758693788
"45665","40111","2006",11.438616157
"45666","40113","2006",9.4604220461
"45667","40115","2006",13.167968152
"45668","40117","2006",10.746812386
"45669","40119","2006",6.6106507804
"45670","40121","2006",14.157728421
"45671","40123","2006",11.633788569
"45672","40125","2006",11.174831567
"45673","40127","2006",13.090147482
"45674","40129","2006",9.2821782178
"45675","40131","2006",8.5475917253
"45676","40133","2006",14.275074479
"45677","40135","2006",10.675365112
"45678","40137","2006",12.768699116
"45679","40139","2006",6.6258157724
"45680","40141","2006",15.274520416
"45681","40143","2006",9.3571141845
"45682","40145","2006",7.3831265121
"45683","40147","2006",11.990603616
"45684","40149","2006",12.243459878
"45685","40151","2006",13.929878409
"45686","40153","2006",11.566494138
"45687","41001","2006",11.250351573
"45688","41003","2006",6.0980954408
"45689","41005","2006",7.6727664389
"45690","41007","2006",9.7988230464
"45691","41009","2006",6.9728123326
"45692","41011","2006",13.645653199
"45693","41013","2006",9.5678592482
"45694","41015","2006",13.597682006
"45695","41017","2006",7.324060332
"45696","41019","2006",11.913640634
"45697","41021","2006",12.941176471
"45698","41023","2006",12.765957447
"45699","41025","2006",10.777293866
"45700","41027","2006",7.2238195946
"45701","41029","2006",10.537034805
"45702","41031","2006",8.7976539589
"45703","41033","2006",13.218548327
"45704","41035","2006",10.576454833
"45705","41037","2006",15.311139205
"45706","41039","2006",8.9251913973
"45707","41041","2006",11.814568373
"45708","41043","2006",10.058591524
"45709","41045","2006",7.701517652
"45710","41047","2006",7.9767852138
"45711","41049","2006",5.0910686855
"45712","41051","2006",7.9648521066
"45713","41053","2006",7.1812531497
"45714","41055","2006",10.814058276
"45715","41057","2006",12.265004524
"45716","41059","2006",6.7462661958
"45717","41061","2006",8.8772525517
"45718","41063","2006",12.168303768
"45719","41065","2006",11.159145601
"45720","41067","2006",5.4359487876
"45721","41069","2006",12.954300108
"45722","41071","2006",8.5566948817
"45723","42001","2006",8.7036303564
"45724","42003","2006",11.630686022
"45725","42005","2006",11.909819481
"45726","42007","2006",11.720898258
"45727","42009","2006",9.8071858825
"45728","42011","2006",8.7461313005
"45729","42013","2006",12.54351528
"45730","42015","2006",10.746578789
"45731","42017","2006",8.0983458457
"45732","42019","2006",9.1515201815
"45733","42021","2006",12.816260374
"45734","42023","2006",11.45708214
"45735","42025","2006",13.97832066
"45736","42027","2006",6.1209839797
"45737","42029","2006",7.0361226884
"45738","42031","2006",10.406268716
"45739","42033","2006",11.059170198
"45740","42035","2006",10.459660397
"45741","42037","2006",10.181750454
"45742","42039","2006",10.039923858
"45743","42041","2006",9.1443938656
"45744","42043","2006",9.2102333299
"45745","42045","2006",9.9867048939
"45746","42047","2006",11.136666263
"45747","42049","2006",9.4927746649
"45748","42051","2006",12.286821571
"45749","42053","2006",11.635613815
"45750","42055","2006",9.3593057674
"45751","42057","2006",8.5117973511
"45752","42059","2006",10.111299755
"45753","42061","2006",9.5978564055
"45754","42063","2006",10.234925117
"45755","42065","2006",11.75075105
"45756","42067","2006",9.7024299389
"45757","42069","2006",13.199976044
"45758","42071","2006",9.0454610116
"45759","42073","2006",11.675595384
"45760","42075","2006",10.872032592
"45761","42077","2006",9.5659195592
"45762","42079","2006",13.171364335
"45763","42081","2006",10.552158725
"45764","42083","2006",11.907743448
"45765","42085","2006",11.537401116
"45766","42087","2006",10.923729736
"45767","42089","2006",7.3878431895
"45768","42091","2006",9.2303912377
"45769","42093","2006",14.386072938
"45770","42095","2006",8.865414141
"45771","42097","2006",12.226378876
"45772","42099","2006",8.8640179071
"45773","42101","2006",10.106370721
"45774","42103","2006",6.6095384012
"45775","42105","2006",10.993100684
"45776","42107","2006",13.408156856
"45777","42109","2006",8.0916171374
"45778","42111","2006",12.338826472
"45779","42113","2006",14.488138831
"45780","42115","2006",11.138166301
"45781","42117","2006",10.368903073
"45782","42119","2006",8.4572964456
"45783","42121","2006",10.950721752
"45784","42123","2006",11.421933985
"45785","42125","2006",11.224910423
"45786","42127","2006",11.15878139
"45787","42129","2006",11.553957863
"45788","42131","2006",10.113507989
"45789","42133","2006",8.2178434859
"45790","44001","2006",9.7680569095
"45791","44003","2006",9.9452452788
"45792","44005","2006",8.5403586227
"45793","44007","2006",8.8173113581
"45794","44009","2006",7.940095517
"45795","45001","2006",10.61600235
"45796","45003","2006",9.3138776777
"45797","45005","2006",11.203690628
"45798","45007","2006",10.435326566
"45799","45009","2006",11.083508504
"45800","45011","2006",10.43727848
"45801","45013","2006",7.4372460127
"45802","45015","2006",6.4430706386
"45803","45017","2006",11.575562701
"45804","45019","2006",8.1752523559
"45805","45021","2006",10.820475095
"45806","45023","2006",11.737625951
"45807","45025","2006",9.896010013
"45808","45027","2006",10.627089918
"45809","45029","2006",10.547792278
"45810","45031","2006",10.810003733
"45811","45033","2006",10.272247054
"45812","45035","2006",6.4928000418
"45813","45037","2006",9.4663353449
"45814","45039","2006",12.841975884
"45815","45041","2006",10.293762853
"45816","45043","2006",9.4517167831
"45817","45045","2006",8.2035647336
"45818","45047","2006",10.14250961
"45819","45049","2006",8.7773696513
"45820","45051","2006",9.4917277844
"45821","45053","2006",8.7668437043
"45822","45055","2006",8.8608266568
"45823","45057","2006",8.0846913825
"45824","45059","2006",10.248722513
"45825","45061","2006",11.10672327
"45826","45063","2006",7.9491491993
"45827","45065","2006",12.436573475
"45828","45067","2006",12.295499905
"45829","45069","2006",11.970322101
"45830","45071","2006",10.275484674
"45831","45073","2006",11.014576003
"45832","45075","2006",11.37986384
"45833","45077","2006",7.9880092465
"45834","45079","2006",7.536612274
"45835","45081","2006",10.102352785
"45836","45083","2006",9.4119401872
"45837","45085","2006",8.9981081886
"45838","45087","2006",12.034506017
"45839","45089","2006",11.861784425
"45840","45091","2006",7.7420813201
"45841","46003","2006",9.3815149409
"45842","46005","2006",12.83401973
"45843","46007","2006",6.852248394
"45844","46009","2006",10.361223476
"45845","46011","2006",6.0575641669
"45846","46013","2006",9.5760798102
"45847","46015","2006",12.802836321
"45848","46017","2006",6.734006734
"45849","46019","2006",10.660284999
"45850","46021","2006",14.193984454
"45851","46023","2006",10.159010601
"45852","46025","2006",13.364889322
"45853","46027","2006",6.242478941
"45854","46029","2006",9.1522621085
"45855","46031","2006",10.299401198
"45856","46033","2006",9.32192568
"45857","46035","2006",8.86052583
"45858","46037","2006",15.916047223
"45859","46039","2006",12.15237205
"45860","46041","2006",9.9042588313
"45861","46043","2006",12.373096447
"45862","46045","2006",11.420059583
"45863","46047","2006",15.403830142
"45864","46049","2006",15.210777923
"45865","46051","2006",11.047434924
"45866","46053","2006",17.560740919
"45867","46055","2006",15.731515469
"45868","46057","2006",12.820512821
"45869","46059","2006",13.054037644
"45870","46061","2006",6.0865956564
"45871","46063","2006",6.7539046011
"45872","46065","2006",9.4207435232
"45873","46067","2006",13.893572537
"45874","46069","2006",16.910569106
"45875","46071","2006",9.7490521755
"45876","46073","2006",13.759213759
"45877","46075","2006",5.6206088993
"45878","46077","2006",14.11458817
"45879","46079","2006",8.9495570421
"45880","46081","2006",8.9916224396
"45881","46083","2006",6.4853646937
"45882","46085","2006",7.0339976553
"45883","46087","2006",12.876283278
"45884","46089","2006",14.728682171
"45885","46091","2006",11.952649121
"45886","46093","2006",9.8554805582
"45887","46095","2006",12.795275591
"45888","46097","2006",13.695871098
"45889","46099","2006",6.9115826754
"45890","46101","2006",9.8956320062
"45891","46102","2006",7.6169347384
"45892","46103","2006",6.951752288
"45893","46105","2006",16.666666667
"45894","46107","2006",16.597510373
"45895","46109","2006",10.18042536
"45896","46111","2006",12.944983819
"45897","46115","2006",11.297777126
"45898","46117","2006",9.4049556882
"45899","46119","2006",7.8627591137
"45900","46121","2006",5.9965443643
"45901","46123","2006",13.437473755
"45902","46125","2006",12.667304015
"45903","46127","2006",6.2335349338
"45904","46129","2006",17.247774481
"45905","46135","2006",8.2715279222
"45906","46137","2006",3.4668721109
"45907","47001","2006",11.371242074
"45908","47003","2006",9.2365824645
"45909","47005","2006",14.495882553
"45910","47007","2006",8.0774810807
"45911","47009","2006",9.7150647814
"45912","47011","2006",9.3831841771
"45913","47013","2006",11.086419753
"45914","47015","2006",10.145750521
"45915","47017","2006",14.293414944
"45916","47019","2006",11.750102027
"45917","47021","2006",7.6897927156
"45918","47023","2006",8.7716588937
"45919","47025","2006",10.533628447
"45920","47027","2006",10.56404452
"45921","47029","2006",12.561841256
"45922","47031","2006",10.533219778
"45923","47033","2006",12.473432981
"45924","47035","2006",11.653045594
"45925","47037","2006",8.1384918582
"45926","47039","2006",13.787652586
"45927","47041","2006",10.464640959
"45928","47043","2006",9.0478101913
"45929","47045","2006",11.313989775
"45930","47047","2006",8.6983890812
"45931","47049","2006",14.04715414
"45932","47051","2006",10.227607181
"45933","47053","2006",14.596713654
"45934","47055","2006",10.77612094
"45935","47057","2006",10.046176371
"45936","47059","2006",11.743034769
"45937","47061","2006",13.070981722
"45938","47063","2006",9.9349770604
"45939","47065","2006",9.6414324326
"45940","47067","2006",15.948243436
"45941","47069","2006",10.379874577
"45942","47071","2006",12.357120791
"45943","47073","2006",10.315318514
"45944","47075","2006",10.802150093
"45945","47077","2006",11.203949867
"45946","47079","2006",14.318515211
"45947","47081","2006",9.4212082805
"45948","47083","2006",13.517781568
"45949","47085","2006",11.492019431
"45950","47087","2006",11.000595866
"45951","47089","2006",9.3422443972
"45952","47091","2006",12.943006333
"45953","47093","2006",8.3707329354
"45954","47095","2006",10.12793177
"45955","47097","2006",9.102192801
"45956","47099","2006",12.433370674
"45957","47101","2006",12.628809472
"45958","47103","2006",11.645734285
"45959","47105","2006",11.713264759
"45960","47107","2006",10.665425599
"45961","47109","2006",12.429019577
"45962","47111","2006",8.6325564033
"45963","47113","2006",9.1611318162
"45964","47115","2006",11.477297258
"45965","47117","2006",9.6131837949
"45966","47119","2006",8.9806915132
"45967","47121","2006",10.280984535
"45968","47123","2006",9.9329354014
"45969","47125","2006",6.5218282995
"45970","47127","2006",7.7669902913
"45971","47129","2006",9.4193147707
"45972","47131","2006",13.158101834
"45973","47133","2006",11.383537653
"45974","47135","2006",13.511723407
"45975","47137","2006",11.242973142
"45976","47139","2006",14.782388022
"45977","47141","2006",10.10879054
"45978","47143","2006",12.171129414
"45979","47145","2006",10.505991254
"45980","47147","2006",8.5855193092
"45981","47149","2006",5.8319648484
"45982","47151","2006",8.7354313694
"45983","47153","2006",8.9882371331
"45984","47155","2006",8.3570797199
"45985","47157","2006",8.2860759535
"45986","47159","2006",10.843178508
"45987","47161","2006",11.685883453
"45988","47163","2006",12.261562496
"45989","47165","2006",8.016867544
"45990","47167","2006",9.1330742644
"45991","47169","2006",12.66323704
"45992","47171","2006",14.460700919
"45993","47173","2006",8.5440418658
"45994","47175","2006",9.7369160191
"45995","47177","2006",11.690135499
"45996","47179","2006",10.653748777
"45997","47181","2006",10.754303223
"45998","47183","2006",11.619312302
"45999","47185","2006",10.061761217
"46000","47187","2006",5.3250186055
"46001","47189","2006",7.5386280878
"46002","48001","2006",10.696897544
"46003","48003","2006",10.089554574
"46004","48005","2006",9.7104617061
"46005","48007","2006",11.053583169
"46006","48009","2006",9.4596850481
"46007","48011","2006",11.837121212
"46008","48013","2006",7.2580833977
"46009","48015","2006",9.7669768515
"46010","48017","2006",10.533653474
"46011","48019","2006",9.0435315757
"46012","48021","2006",7.3450144457
"46013","48023","2006",14.371570421
"46014","48025","2006",6.9341715976
"46015","48027","2006",6.6754082727
"46016","48029","2006",6.9337911338
"46017","48031","2006",11.695255068
"46018","48033","2006",4.7505938242
"46019","48035","2006",12.605514913
"46020","48037","2006",9.9382174151
"46021","48039","2006",6.5937730258
"46022","48041","2006",4.9236591767
"46023","48043","2006",8.5813301062
"46024","48045","2006",8.1555834379
"46025","48047","2006",10.831517073
"46026","48049","2006",11.873917742
"46027","48051","2006",9.2022706902
"46028","48053","2006",9.6840142032
"46029","48055","2006",8.0695306131
"46030","48057","2006",9.3287265548
"46031","48059","2006",10.700462928
"46032","48061","2006",5.4763852644
"46033","48063","2006",11.399048712
"46034","48065","2006",9.1917591125
"46035","48067","2006",12.423417291
"46036","48069","2006",8.6797314708
"46037","48071","2006",6.8115299335
"46038","48073","2006",9.3544977974
"46039","48075","2006",10.72350566
"46040","48077","2006",9.8732488326
"46041","48079","2006",12.511729747
"46042","48081","2006",14.808605756
"46043","48083","2006",16.81850035
"46044","48085","2006",3.4965498255
"46045","48087","2006",15.970098539
"46046","48089","2006",11.27736959
"46047","48091","2006",7.6241098364
"46048","48093","2006",13.130717026
"46049","48095","2006",8.1956016938
"46050","48097","2006",9.392121054
"46051","48099","2006",5.2931132612
"46052","48101","2006",12.288786482
"46053","48103","2006",11.528150134
"46054","48105","2006",10.309278351
"46055","48107","2006",12.651392425
"46056","48109","2006",6.9699903195
"46057","48111","2006",6.9715329073
"46058","48113","2006",5.9626146928
"46059","48115","2006",10.135979157
"46060","48117","2006",7.7682649963
"46061","48119","2006",12.326372919
"46062","48121","2006",3.6873888514
"46063","48123","2006",13.94093839
"46064","48125","2006",14.265900535
"46065","48127","2006",7.7008815483
"46066","48129","2006",12.586862462
"46067","48131","2006",9.6997130502
"46068","48133","2006",13.984867936
"46069","48135","2006",8.9130478227
"46070","48137","2006",11.185086551
"46071","48139","2006",6.5351719841
"46072","48141","2006",6.3913708783
"46073","48143","2006",9.1605238675
"46074","48145","2006",13.703342698
"46075","48147","2006",12.88234935
"46076","48149","2006",13.822932691
"46077","48151","2006",14.761070803
"46078","48153","2006",11.008908525
"46079","48155","2006",11.732229124
"46080","48157","2006",4.0334136478
"46081","48159","2006",9.6219931271
"46082","48161","2006",10.530535881
"46083","48163","2006",8.1617510666
"46084","48165","2006",7.9540738691
"46085","48167","2006",8.5391876741
"46086","48169","2006",9.5159288374
"46087","48171","2006",12.971184818
"46088","48173","2006",3.2232070911
"46089","48175","2006",10.600959817
"46090","48177","2006",9.8320360508
"46091","48179","2006",14.086798856
"46092","48181","2006",10.650918094
"46093","48183","2006",10.688176151
"46094","48185","2006",8.4361447215
"46095","48187","2006",6.6577832543
"46096","48189","2006",9.0993084526
"46097","48191","2006",14.83762598
"46098","48193","2006",16.341296077
"46099","48195","2006",7.1823740658
"46100","48197","2006",9.8858420619
"46101","48199","2006",9.7756141786
"46102","48201","2006",5.3957057276
"46103","48203","2006",8.9194861358
"46104","48205","2006",8.6588416394
"46105","48207","2006",14.993908725
"46106","48209","2006",5.1226601023
"46107","48211","2006",10.874490258
"46108","48213","2006",10.908720612
"46109","48215","2006",4.8017001575
"46110","48217","2006",12.057012445
"46111","48219","2006",9.685445175
"46112","48221","2006",10.805242855
"46113","48223","2006",9.1006022016
"46114","48225","2006",12.970453746
"46115","48227","2006",11.818082602
"46116","48229","2006",5.2893590541
"46117","48231","2006",10.068941048
"46118","48233","2006",11.157090926
"46119","48235","2006",4.6296296296
"46120","48237","2006",11.326952483
"46121","48239","2006",10.989400546
"46122","48241","2006",10.850537463
"46123","48243","2006",7.6923076923
"46124","48245","2006",10.57263652
"46125","48247","2006",8.6215538847
"46126","48249","2006",8.2466129982
"46127","48251","2006",7.2856851824
"46128","48253","2006",10.356584378
"46129","48255","2006",8.0770631269
"46130","48257","2006",7.9547972524
"46131","48259","2006",9.6354970339
"46132","48261","2006",19.138755981
"46133","48263","2006",26.407227241
