ID,NAME, Total,Occupied,Vacant
0500000US13229,"Pierce County, Georgia",8360,7506,854
0500000US13231,"Pike County, Georgia",7066,6630,436
0500000US13233,"Polk County, Georgia",17274,15999,1275
0500000US13235,"Pulaski County, Georgia",4281,3595,686
0500000US13237,"Putnam County, Georgia",13032,9181,3851
0500000US13239,"Quitman County, Georgia",1678,998,680
0500000US13241,"Rabun County, Georgia",11970,7313,4657
0500000US13243,"Randolph County, Georgia",3438,2690,748
0500000US13245,"Richmond County, Georgia",92057,82363,9694
0500000US13247,"Rockdale County, Georgia",35427,33114,2313
0500000US13249,"Schley County, Georgia",1961,1753,208
0500000US13251,"Screven County, Georgia",6500,5646,854
0500000US13253,"Seminole County, Georgia",5048,3798,1250
0500000US13255,"Spalding County, Georgia",27785,25726,2059
0500000US13257,"Stephens County, Georgia",12317,10618,1699
0500000US13259,"Stewart County, Georgia",2103,1674,429
0500000US13261,"Sumter County, Georgia",13458,11658,1800
0500000US13263,"Talbot County, Georgia",3042,2524,518
0500000US13265,"Taliaferro County, Georgia",908,699,209
0500000US13267,"Tattnall County, Georgia",9298,7829,1469
0500000US13269,"Taylor County, Georgia",3894,3249,645
0500000US13271,"Telfair County, Georgia",4704,3924,780
0500000US13273,"Terrell County, Georgia",4243,3664,579
0500000US13275,"Thomas County, Georgia",20668,18440,2228
0500000US13277,"Tift County, Georgia",17375,15921,1454
0500000US13279,"Toombs County, Georgia",12027,10505,1522
0500000US13281,"Towns County, Georgia",8600,5473,3127
0500000US13283,"Treutlen County, Georgia",2868,2449,419
0500000US13285,"Troup County, Georgia",28721,26317,2404
0500000US13287,"Turner County, Georgia",3916,3512,404
0500000US13289,"Twiggs County, Georgia",4028,3387,641
0500000US13291,"Union County, Georgia",14645,10607,4038
0500000US13293,"Upson County, Georgia",12301,11173,1128
0500000US13295,"Walker County, Georgia",29137,26206,2931
0500000US13297,"Walton County, Georgia",35473,33924,1549
0500000US13299,"Ware County, Georgia",15858,13651,2207
0500000US13301,"Warren County, Georgia",2511,2159,352
0500000US13303,"Washington County, Georgia",8556,7506,1050
0500000US13305,"Wayne County, Georgia",12460,11141,1319
0500000US13307,"Webster County, Georgia",1196,991,205
0500000US13309,"Wheeler County, Georgia",2420,2054,366
0500000US13311,"White County, Georgia",13535,10942,2593
0500000US13313,"Whitfield County, Georgia",38876,36134,2742
0500000US13315,"Wilcox County, Georgia",3440,2811,629
0500000US13317,"Wilkes County, Georgia",5165,4098,1067
0500000US13319,"Wilkinson County, Georgia",4288,3588,700
0500000US13321,"Worth County, Georgia",9244,8183,1061
0500000US15001,"Hawaii County, Hawaii",88691,73021,15670
0500000US15003,"Honolulu County, Hawaii",370665,336412,34253
0500000US15005,"Kalawao County, Hawaii",114,59,55
0500000US15007,"Kauai County, Hawaii",30157,24712,5445
0500000US15009,"Maui County, Hawaii",71439,56063,15376
0500000US16001,"Ada County, Idaho",196901,187488,9413
0500000US16003,"Adams County, Idaho",2642,1927,715
0500000US16005,"Bannock County, Idaho",34903,32438,2465
0500000US16007,"Bear Lake County, Idaho",3849,2427,1422
0500000US16009,"Benewah County, Idaho",4628,3875,753
0500000US16011,"Bingham County, Idaho",16905,15891,1014
0500000US16013,"Blaine County, Idaho",15436,10225,5211
0500000US16015,"Boise County, Idaho",5443,3364,2079
0500000US16017,"Bonner County, Idaho",26312,19619,6693
0500000US16019,"Bonneville County, Idaho",45214,42684,2530
0500000US16021,"Boundary County, Idaho",5400,4763,637
0500000US16023,"Butte County, Idaho",1289,1061,228
0500000US16025,"Camas County, Idaho",691,486,205
0500000US16027,"Canyon County, Idaho",81013,77829,3184
0500000US16029,"Caribou County, Idaho",3108,2629,479
0500000US16031,"Cassia County, Idaho",8838,8216,622
0500000US16033,"Clark County, Idaho",483,316,167
0500000US16035,"Clearwater County, Idaho",4552,3634,918
0500000US16037,"Custer County, Idaho",3021,1948,1073
0500000US16039,"Elmore County, Idaho",12049,10663,1386
0500000US16041,"Franklin County, Idaho",4985,4601,384
0500000US16043,"Fremont County, Idaho",8452,4688,3764
0500000US16045,"Gem County, Idaho",7563,7199,364
0500000US16047,"Gooding County, Idaho",6030,5647,383
0500000US16049,"Idaho County, Idaho",8872,7006,1866
0500000US16051,"Jefferson County, Idaho",10134,9581,553
0500000US16053,"Jerome County, Idaho",8569,8098,471
0500000US16055,"Kootenai County, Idaho",74736,67278,7458
0500000US16057,"Latah County, Idaho",17259,16063,1196
0500000US16059,"Lemhi County, Idaho",4568,3651,917
0500000US16061,"Lewis County, Idaho",1810,1528,282
0500000US16063,"Lincoln County, Idaho",1948,1785,163
0500000US16065,"Madison County, Idaho",14124,12700,1424
0500000US16067,"Minidoka County, Idaho",8218,7654,564
0500000US16069,"Nez Perce County, Idaho",18364,17231,1133
0500000US16071,"Oneida County, Idaho",2009,1694,315
0500000US16073,"Owyhee County, Idaho",4719,4232,487
0500000US16075,"Payette County, Idaho",9684,9223,461
0500000US16077,"Power County, Idaho",2937,2689,248
0500000US16079,"Shoshone County, Idaho",6990,5836,1154
0500000US16081,"Teton County, Idaho",5815,4360,1455
0500000US16083,"Twin Falls County, Idaho",34693,32761,1932
0500000US16085,"Valley County, Idaho",12189,5131,7058
0500000US16087,"Washington County, Idaho",4514,4087,427
0500000US17001,"Adams County, Illinois",30235,27313,2922
0500000US17003,"Alexander County, Illinois",2946,2384,562
0500000US17005,"Bond County, Illinois",6858,6164,694
0500000US17007,"Boone County, Illinois",20157,19109,1048
0500000US17009,"Brown County, Illinois",2330,1959,371
0500000US17011,"Bureau County, Illinois",15616,14179,1437
0500000US17013,"Calhoun County, Illinois",2282,1831,451
0500000US17015,"Carroll County, Illinois",8159,6504,1655
0500000US17017,"Cass County, Illinois",5676,5099,577
0500000US17019,"Champaign County, Illinois",93075,84419,8656
0500000US17021,"Christian County, Illinois",15184,13721,1463
0500000US17023,"Clark County, Illinois",7327,6506,821
0500000US17025,"Clay County, Illinois",6145,5506,639
0500000US17027,"Clinton County, Illinois",15574,14258,1316
0500000US17029,"Coles County, Illinois",22739,19861,2878
0500000US17031,"Cook County, Illinois",2264966,2086940,178026
0500000US17033,"Crawford County, Illinois",8471,7471,1000
0500000US17035,"Cumberland County, Illinois",4728,4276,452
0500000US17037,"DeKalb County, Illinois",41311,38487,2824
0500000US17039,"De Witt County, Illinois",7309,6620,689
0500000US17041,"Douglas County, Illinois",8469,7749,720
0500000US17043,"DuPage County, Illinois",364970,348216,16754
0500000US17045,"Edgar County, Illinois",8236,7246,990
0500000US17047,"Edwards County, Illinois",3041,2694,347
0500000US17049,"Effingham County, Illinois",15314,14117,1197
0500000US17051,"Fayette County, Illinois",8829,7935,894
0500000US17053,"Ford County, Illinois",6265,5638,627
0500000US17055,"Franklin County, Illinois",18480,16251,2229
0500000US17057,"Fulton County, Illinois",15855,14025,1830
0500000US17059,"Gallatin County, Illinois",2497,2150,347
0500000US17061,"Greene County, Illinois",5785,5041,744
0500000US17063,"Grundy County, Illinois",21174,20038,1136
0500000US17065,"Hamilton County, Illinois",3806,3328,478
0500000US17067,"Hancock County, Illinois",8952,7556,1396
0500000US17069,"Hardin County, Illinois",2196,1701,495
0500000US17071,"Henderson County, Illinois",3357,2834,523
0500000US17073,"Henry County, Illinois",22211,20320,1891
0500000US17075,"Iroquois County, Illinois",12779,11160,1619
0500000US17077,"Jackson County, Illinois",27743,23193,4550
0500000US17079,"Jasper County, Illinois",4228,3801,427
0500000US17081,"Jefferson County, Illinois",16632,14945,1687
0500000US17083,"Jersey County, Illinois",9754,8652,1102
0500000US17085,"Jo Daviess County, Illinois",13408,9827,3581
0500000US17087,"Johnson County, Illinois",5526,4577,949
0500000US17089,"Kane County, Illinois",188510,180374,8136
0500000US17091,"Kankakee County, Illinois",45270,41528,3742
0500000US17093,"Kendall County, Illinois",45008,43534,1474
0500000US17095,"Knox County, Illinois",23817,20851,2966
0500000US17097,"Lake County, Illinois",269378,253386,15992
0500000US17099,"LaSalle County, Illinois",49812,45203,4609
0500000US17101,"Lawrence County, Illinois",6279,5571,708
0500000US17103,"Lee County, Illinois",14985,13589,1396
0500000US17105,"Livingston County, Illinois",15920,14396,1524
0500000US17107,"Logan County, Illinois",11984,10749,1235
0500000US17109,"McDonough County, Illinois",13609,11479,2130
0500000US17111,"McHenry County, Illinois",119708,114282,5426
0500000US17113,"McLean County, Illinois",74855,69096,5759
0500000US17115,"Macon County, Illinois",49727,44549,5178
0500000US17117,"Macoupin County, Illinois",21023,18804,2219
0500000US17119,"Madison County, Illinois",118579,108607,9972
0500000US17121,"Marion County, Illinois",17358,15620,1738
0500000US17123,"Marshall County, Illinois",5819,4982,837
0500000US17125,"Mason County, Illinois",6626,5657,969
0500000US17127,"Massac County, Illinois",6797,5871,926
0500000US17129,"Menard County, Illinois",5591,5103,488
0500000US17131,"Mercer County, Illinois",7291,6578,713
0500000US17133,"Monroe County, Illinois",14540,13752,788
0500000US17135,"Montgomery County, Illinois",12511,11155,1356
0500000US17137,"Morgan County, Illinois",15031,13511,1520
0500000US17139,"Moultrie County, Illinois",6159,5662,497
0500000US17141,"Ogle County, Illinois",22632,20870,1762
0500000US17143,"Peoria County, Illinois",85074,75808,9266
0500000US17145,"Perry County, Illinois",9123,8014,1109
0500000US17147,"Piatt County, Illinois",7360,6818,542
0500000US17149,"Pike County, Illinois",7260,6138,1122
0500000US17151,"Pope County, Illinois",2355,1694,661
0500000US17153,"Pulaski County, Illinois",2831,2268,563
0500000US17155,"Putnam County, Illinois",3057,2426,631
0500000US17157,"Randolph County, Illinois",13373,11693,1680
0500000US17159,"Richland County, Illinois",7364,6621,743
0500000US17161,"Rock Island County, Illinois",66729,60735,5994
0500000US17163,"St. Clair County, Illinois",114595,103134,11461
0500000US17165,"Saline County, Illinois",11576,9996,1580
0500000US17167,"Sangamon County, Illinois",92982,84403,8579
0500000US17169,"Schuyler County, Illinois",3320,2807,513
0500000US17171,"Scott County, Illinois",2388,2102,286
0500000US17173,"Shelby County, Illinois",10015,8914,1101
0500000US17175,"Stark County, Illinois",2577,2226,351
0500000US17177,"Stephenson County, Illinois",21369,19184,2185
0500000US17179,"Tazewell County, Illinois",58550,53985,4565
0500000US17181,"Union County, Illinois",7841,6983,858
0500000US17183,"Vermilion County, Illinois",34407,30568,3839
0500000US17185,"Wabash County, Illinois",5409,4670,739
0500000US17187,"Warren County, Illinois",7602,6720,882
0500000US17189,"Washington County, Illinois",6390,5723,667
0500000US17191,"Wayne County, Illinois",7679,6774,905
0500000US17193,"White County, Illinois",6751,5846,905
0500000US17195,"Whiteside County, Illinois",25855,23556,2299
0500000US17197,"Will County, Illinois",250678,240009,10669
0500000US17199,"Williamson County, Illinois",31818,28145,3673
0500000US17201,"Winnebago County, Illinois",124983,115459,9524
0500000US17203,"Woodford County, Illinois",15704,14616,1088
0500000US18001,"Adams County, Indiana",13172,12386,786
0500000US18003,"Allen County, Indiana",162431,151690,10741
0500000US18005,"Bartholomew County, Indiana",35317,32607,2710
0500000US18007,"Benton County, Indiana",3783,3408,375
0500000US18009,"Blackford County, Indiana",5857,5179,678
0500000US18011,"Boone County, Indiana",28103,26593,1510
0500000US18013,"Brown County, Indiana",8436,6557,1879
0500000US18015,"Carroll County, Indiana",9483,8125,1358
0500000US18017,"Cass County, Indiana",16379,14900,1479
0500000US18019,"Clark County, Indiana",52169,48778,3391
0500000US18021,"Clay County, Indiana",11632,10614,1018
0500000US18023,"Clinton County, Indiana",13450,12421,1029
0500000US18025,"Crawford County, Indiana",5871,4330,1541
0500000US18027,"Daviess County, Indiana",12738,11737,1001
0500000US18029,"Dearborn County, Indiana",20845,19562,1283
0500000US18031,"Decatur County, Indiana",11512,10472,1040
0500000US18033,"DeKalb County, Indiana",18096,16868,1228
0500000US18035,"Delaware County, Indiana",51464,45453,6011
0500000US18037,"Dubois County, Indiana",18618,17412,1206
0500000US18039,"Elkhart County, Indiana",79594,74631,4963
0500000US18041,"Fayette County, Indiana",10886,9720,1166
0500000US18043,"Floyd County, Indiana",34344,32204,2140
0500000US18045,"Fountain County, Indiana",7760,6880,880
0500000US18047,"Franklin County, Indiana",9639,8693,946
0500000US18049,"Fulton County, Indiana",9532,8209,1323
0500000US18051,"Gibson County, Indiana",14539,13271,1268
0500000US18053,"Grant County, Indiana",29810,26487,3323
0500000US18055,"Greene County, Indiana",14329,12754,1575
0500000US18057,"Hamilton County, Indiana",135064,128475,6589
0500000US18059,"Hancock County, Indiana",32125,30837,1288
0500000US18061,"Harrison County, Indiana",16686,15541,1145
0500000US18063,"Hendricks County, Indiana",66869,64109,2760
0500000US18065,"Henry County, Indiana",20952,18954,1998
0500000US18067,"Howard County, Indiana",39605,35711,3894
0500000US18069,"Huntington County, Indiana",16217,14765,1452
0500000US18071,"Jackson County, Indiana",19069,17809,1260
0500000US18073,"Jasper County, Indiana",13515,12728,787
0500000US18075,"Jay County, Indiana",8890,7902,988
0500000US18077,"Jefferson County, Indiana",14386,12992,1394
0500000US18079,"Jennings County, Indiana",11574,10582,992
0500000US18081,"Johnson County, Indiana",63393,60259,3134
0500000US18083,"Knox County, Indiana",16917,14783,2134
0500000US18085,"Kosciusko County, Indiana",38133,31196,6937
0500000US18087,"LaGrange County, Indiana",14845,12676,2169
0500000US18089,"Lake County, Indiana",214775,195090,19685
0500000US18091,"LaPorte County, Indiana",49780,43799,5981
0500000US18093,"Lawrence County, Indiana",20484,18542,1942
0500000US18095,"Madison County, Indiana",58784,52511,6273
0500000US18097,"Marion County, Indiana",436998,398062,38936
0500000US18099,"Marshall County, Indiana",19654,17480,2174
0500000US18101,"Martin County, Indiana",4576,4060,516
0500000US18103,"Miami County, Indiana",14852,13348,1504
0500000US18105,"Monroe County, Indiana",63606,58268,5338
0500000US18107,"Montgomery County, Indiana",16464,15210,1254
0500000US18109,"Morgan County, Indiana",29351,27720,1631
0500000US18111,"Newton County, Indiana",6018,5537,481
0500000US18113,"Noble County, Indiana",20049,17981,2068
0500000US18115,"Ohio County, Indiana",2722,2476,246
0500000US18117,"Orange County, Indiana",9058,7982,1076
0500000US18119,"Owen County, Indiana",9795,8645,1150
0500000US18121,"Parke County, Indiana",7536,6052,1484
0500000US18123,"Perry County, Indiana",8502,7559,943
0500000US18125,"Pike County, Indiana",5581,4972,609
0500000US18127,"Porter County, Indiana",71483,67361,4122
0500000US18129,"Posey County, Indiana",11021,10133,888
0500000US18131,"Pulaski County, Indiana",5816,5100,716
0500000US18133,"Putnam County, Indiana",14946,13404,1542
0500000US18135,"Randolph County, Indiana",11394,10193,1201
